#  RA  Dec  l  b
209.861  56.5435  465.126  58.1726
210.533  46.2809  451.467  66.2938
209.268  -5.96781  330.962  53.2931
207.807  21.8698  375.02  75.431
213.33  -7.39731  335.721  50.1871
207.53  21.2423  372.332  75.3941
208.44  17.5324  362.448  72.712
211.176  -0.431071  338.486  57.2927
213.425  28.9403  403.438  71.7807
207.614  34.3996  426.402  75.4077
209.549  31.8855  415.07  74.7355
208.924  55.8988  465.398  58.9892
210.143  43.0674  446.079  68.7797
209.499  43.693  448.215  68.6781
206.783  61.0104  471.241  54.8366
210.992  15.7444  362.546  69.683
211.03  -27.2777  322.19  32.8604
211.18  34.384  422.19  72.7004
213.597  43.0945  441.848  66.8268
211.201  1.94164  340.933  59.2873
209.666  49.8817  457.912  63.8551
209.709  19.5563  370.391  72.7994
210  68.0119  473.463  47.8373
211.753  21.4531  378.766  71.8919
212.422  24.1237  387.616  72.1271
212.345  -38.8405  319.146  21.5635
209.549  4.40251  340.873  62.2497
209.988  13.0254  354.952  68.6542
209.442  44.5852  449.966  68.0607
208.367  44.6728  451.669  68.5041
212.231  -6.39375  334.969  51.5915
213.763  17.0452  369.699  68.2101
209.822  49.2023  456.804  64.3428
207.054  56.0554  467.356  59.3237
212.483  54.1324  460.189  59.3939
209.034  40.3328  441.679  71.2101
210.049  42.3385  444.706  69.3231
211.287  38.5906  434.217  70.802
213.886  48.1794  450.692  63.348
212.831  56.7543  462.74  57.1325
208.661  -2.96024  332.247  56.2703
211.056  -8.64292  331.706  50.1171
208.259  36.974  433.871  73.6878
211.215  21.974  379.757  72.5469
210.18  40.7075  440.903  70.297
212.553  54.4841  460.526  59.0848
207.959  16.521  358.841  72.4497
209.902  40.8031  441.516  70.4021
208.592  -9.40989  327.739  50.405
210.733  34.174  421.944  73.119
213.351  40.9292  437.473  68.2153
210.276  53.0237  461.089  61.0511
212.112  47.7594  451.965  64.4767
212.832  4.93941  347.092  60.7638
212.436  16.6362  366.886  69.0652
208.983  -21.2709  322.418  39.1471
212.025  -3.36493  337.127  54.3354
208.488  58.0773  467.694  57.1642
210.423  46.5781  452.098  66.123
209.403  5.42109  341.843  63.1774
210.628  40.8592  440.642  69.9363
209.916  12.0175  352.884  67.9925
211.632  61.0019  467.595  53.8347
211.094  30.315  408.512  73.7134
210.018  54.0214  462.452  60.2942
208.569  15.0534  356.529  71.0443
209.535  42.3117  445.379  69.6217
209.473  44.4631  449.699  68.135
207.76  11.6934  348.001  69.1682
210.083  -1.05118  336.16  57.3063
210.079  30.2066  408.51  74.5971
210.519  15.0669  360.204  69.6233
210.112  46.6274  452.576  66.2265
209.976  27.5171  398.329  74.8001
210.795  32.5235  416.389  73.557
210.357  17.3185  365.296  71.0969
210.497  60.4067  467.946  54.6224
209.247  5.72848  341.942  63.5191
211.853  59.5241  466.172  55.0641
211.036  39.3255  436.41  70.5741
209.156  19.7262  370.023  73.3369
208.676  29.4927  406.27  75.888
211.504  -20.822  325.458  38.7645
210.727  20.525  374.738  72.3954
209.574  24.1619  385.505  74.6555
209.716  32.9532  418.781  74.3119
209.632  50.333  458.541  63.5
210.854  14.0484  358.592  68.7212
212.027  -2.18705  338.168  55.3493
210.064  35.6844  427.462  73.0435
211.325  1.35839  340.517  58.7307
206.815  52.7454  464.588  62.3504
209.118  23.9307  384.235  74.9965
209.87  57.9318  466.374  56.9565
211.637  -4.51561  335.593  53.5238
210.117  44.1096  448.152  68.0687
209.8  34.054  422.495  73.8854
213.732  -11.7601  333.158  46.1527
211.54  41.8848  441.747  68.7666
214.34  26.117  394.804  70.7938
209.288  24.9716  388.296  75.0947
209.607  27.1176  396.723  75.1053
209.224  15.7437  359.406  71.018
208.925  41.0526  443.525  70.8047
210.007  29.2287  404.849  74.7537
210.681  44.9626  448.982  67.1802
210.919  56.4467  464.081  57.96
209.55  34.0975  422.913  74.063
207.504  32.1005  417.782  76.3477
210.902  2.58155  341.134  59.9863
208.874  37.7117  435.09  72.8748
211.208  36.0376  427.22  72.0536
210.99  48.5805  454.522  64.3546
210.063  53.2326  461.545  60.9459
211.608  3.71488  343.6  60.521
212.53  -2.74347  338.418  54.6136
211.988  40.1301  437.194  69.5198
209.675  58.0119  466.611  56.935
210.26  27.4559  398.142  74.5456
214.362  39.3185  432.658  68.3617
210.915  40.7951  440.111  69.8023
210.453  19.8104  372.251  72.3048
213.326  27.8925  400.076  71.853
213.583  51.0408  455.23  61.3972
207.122  23.7525  381.39  76.6944
208.396  9.09616  344.987  66.7469
210.924  54.8414  462.44  59.3195
208.458  30.2003  409.258  75.9857
210.776  44.9344  448.808  67.153
208.414  37.4971  435.172  73.2973
209.109  34.9518  426.293  74.0602
208.164  37.8367  436.534  73.2672
208.709  8.6178  344.882  66.179
212.266  42.5101  442.184  67.9578
208.072  42.8066  448.601  70.0373
211.667  37.3945  430.569  71.1271
210.142  -2.1929  335.249  56.2776
212.215  33.9023  419.789  72.0398
211.563  45.7111  449.204  66.2124
209.084  33.0928  419.897  74.773
210.144  44.1907  448.268  67.9974
209.857  44.4138  449.077  67.9821
213.599  -37.282  320.709  22.7082
208.683  58.4679  467.841  56.7683
213.066  58.3158  464.113  55.7619
209.67  31.1312  412.181  74.7975
210.231  50.9921  458.698  62.7427
211.523  37.3141  430.512  71.266
211.425  25.4775  391.452  73.2908
211.18  51.8462  458.741  61.7038
208.538  38.4299  437.593  72.6822
209.879  39.8618  439.302  70.9947
211.089  26.4779  394.792  73.7302
208.225  34.1067  424.527  75.0722
207.374  50.8179  461.854  63.8691
211.444  41.9939  442.106  68.7551
210.369  47.7227  453.979  65.2787
207.235  34.0727  425.764  75.8322
209.299  57.0922  466.135  57.8411
210.789  11.7262  353.945  67.1855
210.695  25.788  392.164  73.9902
210.969  -13.1402  328.789  46.0619
207.66  43.1661  449.961  69.9749
211.506  27.4819  398.443  73.4428
210.511  63.1726  470.037  52.1531
211.806  3.104  343.212  59.9087
209.758  40.3821  440.733  70.7507
210.019  52.3094  460.536  61.7327
210.512  -22.636  323.551  37.3911
213.039  32.0087  413.329  71.8145
209.601  29.4032  405.62  75.094
209.37  0.781322  336.692  59.2525
209.065  36.7394  431.982  73.2611
213.45  46.7012  448.731  64.5856
208.603  -2.87288  332.222  56.374
209.68  58.6335  467.137  56.3848
212.038  26.2755  394.443  72.862
213.755  16.4217  368.272  67.8875
210.608  17.4591  366.067  70.9766
213.71  35.3055  422.762  70.4361
210.155  33.3432  419.729  73.8434
211.262  24.2491  387.177  73.1844
210.453  55.7788  463.845  58.666
212.613  12.7485  358.945  66.576
210.42  46.091  451.292  66.4867
211.505  14.3038  360.238  68.4026
210.198  40.7475  440.972  70.2618
209.353  6.10234  342.616  63.7668
211.51  39.9587  437.369  69.9189
209.711  -34.7137  318.317  26.1351
211.313  0.164568  339.284  57.7287
209.367  26.9004  395.812  75.3023
211.989  45.2691  447.9  66.3065
211.202  27.5111  398.496  73.7135
208.847  42.6921  447.181  69.7237
209.299  48.1552  455.969  65.3868
212.873  43.9542  444.383  66.7073
208.941  32.6887  418.567  75.0132
209.176  -4.70027  331.736  54.4793
208.38  30.3418  409.88  76.0295
211.615  13.0659  357.915  67.5172
210.995  -9.19299  331.253  49.6467
207.151  25.0665  387.002  77.0088
209.462  25.2982  389.656  75.0046
209.98  31.935  414.925  74.3683
211.705  46.8102  450.905  65.3571
208.085  -25.124  319.956  35.7253
212.792  46.861  449.731  64.7995
213.166  23.5222  386.307  71.3166
210.276  23.5041  383.809  73.8596
211.062  34.564  422.872  72.7299
211.62  45.0369  447.928  66.6547
210.142  -5.75144  332.427  53.1141
212.922  -0.42721  341.188  56.3623
210.771  44.3814  447.793  67.5442
211.853  8.40388  350.287  64.0449
209.072  12.0719  351.367  68.6011
212.724  50.073  454.755  62.4855
208.672  -10.0086  327.502  49.8206
212.753  20.3166  376.661  70.5856
213.179  54.021  459.415  59.24
209.335  19.6334  370.029  73.1448
214.038  20.8807  379.583  69.7014
210.061  16.685  363.203  70.9616
211.211  42.5188  443.522  68.5566
208.145  43.0529  448.977  69.8208
209.684  1.36018  337.796  59.5959
212.953  -45.0976  317.5  15.4873
208.393  22.1753  376.966  75.0523
212.622  33.8908  419.442  71.7191
209.676  39.0274  437.486  71.6126
213.628  5.30749  348.82  60.548
210.097  -5.21636  332.757  53.6137
208.785  34.145  423.96  74.6311
210.45  37.7566  433.037  71.7945
209.288  9.17854  346.857  66.2706
211.519  -1.00904  338.476  56.6205
209.791  22.5704  380.1  73.9904
208.426  10.3419  347.031  67.7099
209.72  25.7322  391.454  74.8488
209.501  27.615  398.644  75.2249
208.306  17.2092  361.323  72.62
205.907  34.4493  429.301  76.6312
208.939  39.475  439.716  71.8047
212.993  51.2444  456.095  61.4829
208.395  51.0866  460.93  63.3057
212.373  49.8676  454.836  62.7886
209.47  48.9219  456.844  64.7054
210.973  42.5739  443.947  68.6546
212.35  34.464  421.402  71.7625
210.023  59.3036  467.416  55.7095
209.262  -1.60204  334.34  57.2126
213.303  37.1259  428.132  70.072
211.662  31.0128  410.707  73.1361
209.301  7.16256  343.932  64.6608
211.851  54.1083  460.756  59.6285
213.173  27.5319  398.894  71.97
212.945  49.979  454.39  62.4629
213.896  16.9133  369.574  68.0326
211.729  23.0326  383.6  72.4448
211.166  3.71863  342.87  60.7784
212.394  51.544  457.098  61.4874
211.363  -12.6435  329.586  46.3611
209.097  41.5199  444.315  70.3972
210.09  46.7683  452.833  66.1299
208.873  -11.1871  327.108  48.6537
213.785  17.4714  370.719  68.4097
208.47  -8.33438  328.214  51.4451
209.259  48.5488  456.584  65.0881
211.997  32.9013  416.785  72.4841
209.432  -6.94625  330.529  52.3362
210.731  28.0393  400.353  74.1479
211.965  -11.0323  331.362  47.5754
212.643  41.523  439.607  68.3225
210.827  37.9209  433.007  71.4544
213.461  47.9279  450.741  63.7266
208.196  58.1156  467.98  57.1972
212.197  35.6905  425.188  71.4555
208.315  13.3733  352.386  70.0534
210.8  34.5255  423.008  72.9455
209.835  -3.45841  333.718  55.3008
211.792  -6.88359  333.981  51.3635
208.641  38.2541  436.954  72.7195
213.236  45.9315  447.635  65.2163
211.381  29.5029  405.562  73.541
212.859  39.6756  435.091  69.1975
210.348  29.4376  405.555  74.4422
210.825  48.1109  454.015  64.7849
209.912  14.73  358.37  69.857
212.39  11.1784  355.71  65.6814
213.598  22.526  383.729  70.6498
210.845  54.7793  462.45  59.3964
210.039  53.5371  461.906  60.6973
209.589  14.3978  357.045  69.873
212.492  49.0042  453.45  63.387
208.633  40.2806  442.171  71.4783
210.353  34.0416  421.885  73.4605
212.307  46.598  449.843  65.2207
211.937  28.1133  400.683  73.0857
209.788  -18.5291  324.549  41.4817
209.11  1.36673  336.818  59.8901
212.121  23.8402  386.493  72.3237
209.944  41.4477  442.922  69.967
209.54  9.16391  347.312  66.1032
209.176  56.9491  466.118  57.9987
210.03  43.3697  446.84  68.6319
212.289  -19.924  326.769  39.3222
211.579  36.3817  427.821  71.6381
206.305  20.9246  368.991  76.2544
210.472  26.1242  393.276  74.2365
209.818  40.1468  440.082  70.859
210.315  28.9834  403.868  74.4984
208.227  60.6619  469.879  54.8821
211.651  37.9408  432.066  70.8801
211.359  49.3815  455.26  63.5831
211.349  13.2619  357.848  67.8411
207.226  18.7967  363.7  74.3867
208.816  -10.6414  327.338  49.181
207.588  44.3826  452.331  69.0829
213.352  -5.44273  337.29  51.8744
209.496  36.2444  429.898  73.2009
212.247  8.10375  350.497  63.5622
207.528  36.3053  432.962  74.5417
211.41  1.91514  341.245  59.1504
210.826  31.0766  411.327  73.8339
211.122  -9.77837  331.044  49.0636
210.473  15.1018  360.201  69.6798
205.409  30.124  411.095  78.5912
207.549  41.1325  445.897  71.5078
212.142  47.5402  451.582  64.6229
209.821  35.1866  426.187  73.4332
211.454  13.269  358.041  67.7697
210.458  33.6428  420.458  73.5092
210.913  42.8813  444.663  68.4872
210.587  52.1039  459.685  61.7066
209.092  32.5369  417.863  74.9365
212.573  53.3273  459.156  60.01
208.417  9.12695  345.076  66.7589
212.195  46.2896  449.449  65.4928
211.202  49.9159  456.186  63.2311
210.557  52.9271  460.687  61.0377
211.995  27.0304  396.986  72.9786
212.843  37.4269  429.391  70.2769
209.769  26.8626  395.781  74.9416
213.169  2.54776  344.736  58.6609
209.023  -0.4336  334.972  58.3566
213.217  30.6507  408.946  71.8578
208.385  46.0392  453.956  67.4405
211.7  38.983  434.721  70.3227
212.503  50.2625  455.254  62.4337
213.636  -25.8987  325.375  33.3243
209.483  28.2595  401.172  75.2491
211.129  33.9435  420.831  72.8851
209.679  1.36715  337.794  59.6045
210.39  47.8904  454.209  65.1408
210.012  3.14485  340.247  60.9433
212.603  47.9758  451.752  64.0931
209.829  58.4939  466.895  56.4718
211.289  33.7226  419.978  72.8275
213.063  38.0476  430.798  69.8467
209.95  36.5238  430.15  72.7466
208.295  49.8848  459.583  64.3524
209.35  34.3803  424.094  74.1095
207.009  50.7243  462.201  64.0658
217.736  45.6947  442.745  62.9082
209.408  28.9264  403.803  75.2943
210.082  31.1757  412.096  74.4434
210.84  14.8806  360.348  69.266
211.703  34.6644  422.579  72.2
207.337  27.473  397.785  77.1379
211.171  43.5382  445.65  67.9103
211.749  46.0021  449.485  65.915
211.754  31.6046  412.665  72.9611
210.279  -19.5158  324.67  40.3953
212.383  30.9547  410.215  72.5327
212.321  30.1318  407.5  72.6782
209.975  35.1486  425.885  73.3336
210.969  6.61225  346.192  63.2246
208.776  -7.75592  329.027  51.8598
212.143  -1.60639  338.875  55.786
211.234  32.6554  416.513  73.1662
209.34  30.4158  409.646  75.1995
212.474  19.4294  373.922  70.4389
211.173  55.2243  462.61  58.9202
210.546  49.6262  456.534  63.7203
210.452  3.69719  341.633  61.1636
212.983  -14.2584  330.66  44.2354
210.972  49.2982  455.583  63.8068
208.688  27.081  396.357  75.9195
211.965  29.6008  405.786  73.0275
208.922  53.8582  463.403  60.7675
211.86  63.1089  469.107  51.9325
211.214  34.4168  422.262  72.6631
209.8  25.1417  389.29  74.6742
209.701  27.6019  398.618  75.0469
209.859  52.5756  461.016  61.5641
212.681  -7.36378  334.861  50.5258
209.965  -14.7139  326.641  44.9837
209.669  47.5582  454.608  65.7047
209.849  27.8398  399.55  74.9232
213.175  47.5134  450.382  64.1556
207.929  4.48119  337.979  63.174
209.119  21.7318  376.411  74.2595
206.458  32.8994  422.336  76.902
211.133  21.276  377.514  72.3572
208.581  13.2862  352.75  69.8104
208.497  28.3958  401.785  76.1147
208.722  38.963  438.73  72.2494
210.822  6.63341  345.964  63.3309
209.873  52.3341  460.722  61.7613
211.965  -24.1136  324.464  35.5412
213.68  45.4717  446.322  65.2896
210.262  29.4041  405.451  74.5197
208.667  23.089  380.637  75.1397
213.185  -5.09573  337.342  52.2579
212.02  30.7747  409.754  72.8651
210.18  31.1935  412.103  74.3575
207.155  47.3628  457.724  66.8704
210.22  28.8193  403.266  74.5884
210.187  49.464  456.73  63.9908
210.535  23.272  383.264  73.5645
211.859  54.6222  461.323  59.2033
208.787  41.5521  444.855  70.5465
212.964  64.2014  469.251  50.7386
211.556  28.9321  403.531  73.4162
210.791  59.5741  467.034  55.2862
209.463  25.7262  391.291  75.0765
211.243  16.8115  365.475  70.1115
208.502  0.171296  334.632  59.1357
209.793  41.6535  443.592  69.9188
209.511  33.3351  420.324  74.3567
207.301  33.0102  421.637  76.2043
210.388  -11.3478  329.075  47.9321
209.251  -11.8735  327.239  47.8787
209.431  43.6611  448.249  68.7351
210.607  12.465  354.994  67.8311
209.812  41.3352  442.858  70.1153
210.862  22.7029  381.703  73.1015
212.044  53.1501  459.454  60.3409
213.065  39.9916  435.618  68.8984
209.316  -10.2507  328.263  49.355
211.877  10.216  353.206  65.3597
213.763  -12.4708  332.733  45.5062
210.978  33.0519  418.033  73.2699
211.293  3.12372  342.392  60.2174
207.624  54.8399  465.71  60.2705
210.289  9.22535  348.801  65.6779
212.4  42.5706  442.149  67.8425
210.441  23.0816  382.529  73.5897
213.451  6.01022  349.476  61.1983
211.995  54.6277  461.202  59.154
208.018  31.5108  414.896  76.0906
212.232  -6.25707  335.075  51.7113
211.577  47.0105  451.386  65.2714
209.931  36.6358  430.506  72.7068
211.177  -18.5791  326.159  40.9635
209.405  -19.7628  323.544  40.444
212.233  26.5041  395.28  72.7155
210.3  44.7371  449.072  67.5301
209.846  7.88853  345.97  64.9163
206.087  25.1613  386.485  77.9699
210.795  26.0735  393.234  73.942
209.262  44.4677  450.005  68.2343
208.412  29.8106  407.682  76.0792
208.449  59.0775  468.522  56.273
209.122  5.64426  341.605  63.5192
210.326  25.4327  390.684  74.2606
209.676  -5.24573  332.099  53.772
213.141  41.3274  438.601  68.1272
208.052  47.4505  456.593  66.4513
209.73  51.4962  459.884  62.5073
210.783  47.4896  453.11  65.2758
210.66  23.1883  383.103  73.4299
209.024  51.658  460.872  62.6129
208.804  41.0122  443.617  70.8996
209.793  3.76282  340.562  61.5811
211.379  46.4811  450.749  65.7499
209.753  34.2397  423.169  73.8544
212.559  -1.58275  339.525  55.5867
212.115  60.8665  467.136  53.8373
210.159  -38.4197  317.528  22.4817
211.185  42.1368  442.746  68.8149
210.692  -4.05379  334.557  54.3775
210.383  -22.3634  323.526  37.688
209.64  -29.2051  320.1  31.418
209.538  20.9304  374.356  73.5739
209.919  53.2227  461.683  61.0008
211.311  -16.8739  327.177  42.4954
208.024  36.7155  433.453  73.9856
210.564  42.8066  444.974  68.7281
211.756  60.3796  466.985  54.3475
208.796  33.8836  423.032  74.7224
211.61  34.2  421.22  72.4254
209.867  49.2776  456.854  64.2652
212.097  -2.1966  338.264  55.3054
208.784  55.4723  465.135  59.4014
211.38  4.95223  344.725  61.6555
211.49  48.4721  453.777  64.223
212.064  58.0187  464.626  56.2966
213.147  58.3354  464.07  55.7224
207.093  22.8596  377.729  76.4218
211.123  37.5547  431.644  71.4318
207.295  34.4489  427.045  75.622
208.398  7.22432  342.292  65.2296
210.434  36.3418  429.009  72.4849
209.145  21.2966  374.99  74.061
208.294  35.5795  429.455  74.3734
210.538  41.3252  441.824  69.7009
209.852  28.0579  400.389  74.9236
211.469  21.2138  377.725  72.0448
209.376  51.0938  459.795  62.9647
211.174  54.0934  461.389  59.865
209.732  27.2815  397.384  75.0045
209.461  21.9298  377.53  74.0437
211.76  47.4196  451.831  64.8869
208.644  16.3948  359.881  71.8619
210.606  22.0927  379.45  73.1172
209.248  30.6243  410.503  75.2444
209.411  43.7481  448.446  68.6833
