#  RA  Dec  l  b
205.74  -10.1789  323.172  50.6562
204.617  -18.3969  318.272  43.0688
202.821  -51.5775  309.208  10.8073
204.865  -23.3634  316.986  38.1935
201.919  -21.9878  313.93  40.1082
208.752  -49.95  313.288  11.6381
203.686  -40.5932  311.745  21.5355
208.78  -24.2326  321.028  36.3903
207.708  -31.8992  317.371  29.3007
203.693  -15.2352  318.157  46.3509
205.963  8.31932  338.757  67.4683
204.203  -16.4189  318.423  45.083
202.497  -47.6151  309.626  14.7543
206.236  27.7528  39.0151  78.1175
206.41  -30.8895  316.428  30.5569
206.46  -13.9213  322.431  46.8796
204.405  -18.3755  318.012  43.1391
206.495  -63.8183  308.897  -1.58094
206.174  -38.2011  314.306  23.4907
206.418  -12.8061  322.883  47.9527
203.852  -29.5919  314.238  32.3119
206.384  -35.1242  315.26  26.4483
206.786  -31.6197  316.581  29.7704
201.859  -48.2128  309.097  14.2269
206.125  -42.5795  313.233  19.2276
201.537  -41.8599  309.817  20.5468
202.762  -15.8058  316.706  46.0032
204.71  -46.4353  311.376  15.6569
208.618  -59.6322  310.822  2.26947
207.417  6.25895  339.1  64.9573
206.961  -51.8696  311.712  10.0371
206.536  -17.2735  321.109  43.658
209.226  29.3217  45.4057  75.4266
204.469  -45.2452  311.438  16.8574
208.26  11.1276  348.033  68.4196
204.105  -33.5556  313.57  28.3845
207.371  -18.6764  321.577  42.0833
202.73  -41.4413  310.826  20.8238
207.154  -63.1294  309.332  -0.97132
204.236  -7.20936  322.341  53.938
204.082  2.50654  328.408  63.1355
206.358  16.61  355.611  73.6656
206.623  38.5582  81.1693  73.7776
205.585  -43.9087  312.531  18.0114
204.732  14.3383  346.17  73.0857
207.173  1.17424  333.194  60.6363
203.615  43.5401  97.7899  71.4276
206.159  -33.6936  315.43  27.883
207.796  -42.9611  314.402  18.5751
206.447  27.5481  38.0385  77.9292
202.847  -50.7726  309.353  11.5997
207.702  -6.52699  328.196  53.4064
208.32  -34.4669  317.165  26.6889
205.623  -32.5343  315.234  29.1141
209.305  -19.7744  323.422  40.4644
206.617  -58.7166  310.031  3.39377
207.258  -34.6566  316.163  26.7301
206.958  -14.656  322.768  46.0315
205.612  -27.5  316.588  34.0146
203.279  27.8245  39.6282  80.7324
206.252  -2.06581  328.886  58.08
202.612  -18.3815  315.731  43.5179
204.613  -22.1036  317.076  39.4727
204.079  -15.8273  318.467  45.6857
207.678  -31.0985  317.584  30.0802
207.917  3.09871  336.447  61.985
207.847  -17.9848  322.446  42.6029
206.047  -22.5962  318.574  38.6671
203.687  -49.3522  310.137  12.912
204.29  -16.4714  318.519  45.0113
204.793  -46.0895  311.504  15.9854
201.364  33.9783  78.1097  79.9802
204.832  -0.102611  327.788  60.4364
203.685  7.18002  332.146  67.5611
203.447  -43.1748  311.072  19.0259
203.914  13.382  342.041  72.8028
207.328  -40.7074  314.617  20.8467
205.974  3.17313  332.814  62.9597
205.958  16.6092  354.675  73.9468
206.247  -15.7699  321.351  45.1772
206.26  -1.39404  329.405  58.6943
205.32  34.5709  70.8372  76.9854
210.162  -65.6864  309.973  -3.76643
207.192  -54.334  311.297  7.60293
204.806  -40.8476  312.588  21.1257
206.759  -44.8569  313.176  16.9051
205.733  -2.06447  327.979  58.2801
204.473  16.6101  350.941  74.958
203.019  -10.6362  318.904  50.9703
203.77  -5.97437  322.212  55.2545
202.519  23.54  12.7034  80.5649
205.007  -58.5161  309.247  3.75777
200.756  -49.711  308.152  12.8397
204.293  -35.7608  313.251  26.1921
204.56  -4.14276  324.572  56.7488
207.77  -1.37383  332.041  58.086
207.075  -53.5526  311.404  8.3803
205.978  -19.2223  319.669  41.9369
205.176  15.1292  349.081  73.4111
207.043  16.3887  356.573  73.0293
201.629  27.8711  40.3957  82.1878
205.231  15.5539  350.227  73.6901
203.724  -14.3566  318.513  47.1954
204.976  17.8737  355.811  75.4925
204.833  12.7298  343.18  71.7507
204.073  -46.9977  310.823  15.1848
206.114  13.3564  347.52  71.4751
206.499  -26.5365  317.804  34.7538
203.419  -11.5051  319.158  50.0304
205.136  -5.97816  324.462  54.8269
205.366  -19.0901  318.965  42.2182
205.502  36.1775  76.1762  75.9621
210.157  -46.4829  315.146  14.7404
203.15  4.48968  328.174  65.3234
206.597  -5.30475  327.239  54.9517
203.54  -31.6413  313.46  30.3548
203.523  -33.872  312.961  28.167
207.165  -1.42937  330.958  58.2931
207.147  -2.05149  330.439  57.7347
205.863  -37.7565  314.152  23.9785
203.792  8.20078  333.622  68.4258
205.408  -23.2648  317.632  38.1692
205.007  -50.5777  310.764  11.5529
208.559  -49.7162  313.224  11.8955
204.179  -47.3052  310.84  14.8694
204.444  -9.19102  321.699  51.9835
206.466  30.7958  53.2758  77.553
205.9  9.71044  340.626  68.6734
209.394  -22.6731  322.306  37.6968
202.9  -7.84577  319.886  53.698
203.786  -31.1774  313.804  30.7692
204.428  -35.9964  313.319  25.9396
202.949  -46.931  310.052  15.3814
205.008  -41.3382  312.644  20.6146
205.263  -50.2943  310.983  11.7995
207.313  17.3513  359.701  73.4537
206.704  -5.22538  327.463  54.986
205.28  -40.0345  313.145  21.8491
204.56  21.3014  6.79225  77.8506
206.597  30.7901  53.128  77.4453
203.238  -14.2618  317.873  47.4014
206.142  34.5355  69.2129  76.4202
209.132  -41.3229  315.857  19.9085
207.316  37.5588  77.1302  73.9742
203.443  -49.151  310.01  13.1374
208.718  -16.6242  324.129  43.6202
205.632  17.0917  355.195  74.5037
202.477  -36.8088  311.442  25.4258
207.211  -34.7431  316.098  26.6557
203.239  34.6682  75.7536  78.3435
204.176  -20.781  316.961  40.8537
203.853  27.3179  36.5525  80.2256
206.452  -51.4521  311.491  10.513
207.503  -58.4079  310.55  3.59382
205.578  -21.1698  318.506  40.1576
207.986  -0.749899  332.932  58.5515
205.268  38.6392  84.0056  74.5036
205.402  -10.9918  322.287  49.9842
206.153  -36.7497  314.645  24.9088
207.248  -21.6207  320.293  39.302
205.699  -13.8529  321.427  47.1653
207.364  -30.8076  317.371  30.4313
206.234  -39.6088  314.015  22.108
204.484  -26.6486  315.636  35.0727
202.978  2.54921  326.156  63.5803
204.849  -53.0124  310.197  9.18065
203.106  -21.6808  315.422  40.1941
205.887  -4.63763  326.504  55.8301
203.283  -18.1797  316.65  43.578
202.843  -24.863  314.302  37.1248
208.142  -11.4374  325.959  48.681
207.075  -41.8333  314.138  19.7969
205.138  -15.0117  320.19  46.2069
204.322  -4.63844  323.873  56.3569
206.538  7.6873  339.139  66.6312
207.005  -42.4196  313.94  19.2386
204.279  4.53031  330.667  64.9122
207.833  -44.776  313.97  16.8073
203.703  -49.7944  310.069  12.4745
204.935  -40.2335  312.822  21.708
207.184  -20.4412  320.661  40.4488
202.996  -43.2698  310.713  18.9878
205.692  -8.26489  324.082  52.4854
205.157  -27.9984  315.976  33.6235
205.65  -38.1735  313.874  23.6079
205.509  -13.9637  321.119  47.1126
204.159  -19.1677  317.444  42.4261
205.447  20.1831  4.51675  76.5527
206.246  -50.1272  311.647  11.8355
204.063  -42.7753  311.618  19.3386
208.512  -49.1021  313.348  12.4982
203.393  2.55942  327.032  63.4417
208.77  -49.0247  313.536  12.5313
207.25  -48.6037  312.642  13.1789
209.401  47.7437  95.2315  65.6711
204.946  -56.9851  309.503  5.26772
202.647  19.1908  353.534  78.0105
208.762  -46.0371  314.304  15.4244
208.114  17.9265  2.90856  73.1951
207.878  5.10207  338.599  63.732
204.538  3.74482  330.457  64.0905
205.322  -19.0912  318.91  42.2278
204.053  -15.7582  318.456  45.7589
204.468  -20.7404  317.325  40.8292
205.366  -45.6569  311.999  16.3315
205.42  -19.6508  318.836  41.6633
204.351  -39.167  312.572  22.842
206.275  -5.8291  326.392  54.5791
206.255  -24.4646  318.196  36.813
207.475  -40.9318  314.675  20.6022
203.278  30.8493  57.6071  80.162
205.635  -9.72362  323.243  51.1209
205.58  -46.1049  312.056  15.8626
204.045  -32.0352  313.858  29.8847
203.515  -16.4684  317.497  45.1938
207.026  -26.5384  318.356  34.6294
206.009  -14.6557  321.504  46.3099
207.209  -59.0075  310.267  3.04355
204.511  -16.0023  318.978  45.4117
208.416  37.0098  73.7387  73.5628
205.593  -9.27313  323.407  51.5615
208.079  -13.0708  325.02  47.1722
203.989  -8.68505  321.233  52.5969
207.16  5.0119  337.1  64.02
207.138  -2.02265  330.448  57.7643
206.828  -13.9884  322.897  46.705
207.717  -24.8868  319.644  36.0478
206.191  -9.7292  324.066  50.9403
204.225  -34.0712  313.565  27.8594
204.745  -47.0142  311.287  15.0841
206.638  28.9946  44.8623  77.7065
205.94  -61.4982  309.125  0.742049
202.794  -17.124  316.339  44.7101
206.317  -0.0990306  330.533  59.8555
204.203  -27.6764  315.071  34.1228
207.66  0.54301  333.497  59.8531
206.267  35.9773  74.0578  75.5734
204.769  16.357  351.055  74.5794
208.263  -15.8015  323.938  44.5415
207.062  -34.7892  315.952  26.6412
206.317  -18.3575  320.409  42.6792
204.931  -28.8631  315.513  32.8255
200.413  -10.6113  314.918  51.5553
203.951  -37.0179  312.683  25.0117
202.843  33.2861  70.8783  79.4092
205.236  44.5719  96.5047  69.9308
203.826  -48.6887  310.346  13.5498
206.896  -43.1543  313.68  18.5416
204.492  -37.4175  313.063  24.5365
207.545  -52.0185  312.034  9.81113
205.631  -35.507  314.495  26.2142
207.84  -30.5391  317.912  30.5826
202.883  -23.1661  314.77  38.7816
206.856  -34.0981  315.956  27.3529
200.874  -0.105395  320.025  61.6973
204.894  -4.08724  325.178  56.6901
207.122  -52.7552  311.611  9.15161
207.943  -2.05263  331.784  57.399
208.396  -44.8109  314.366  16.6756
204.472  -21.2134  317.183  40.3688
208.667  -17.1308  323.833  43.1591
201.234  -42.8914  309.427  19.557
202.979  -14.1178  317.562  47.6001
204.222  45.6843  99.9388  69.3623
204.146  -35.6951  313.135  26.2798
201.468  -18.8793  314.135  43.2415
208.002  -27.5428  319.037  33.4267
205.605  2.45369  331.409  62.4717
202.355  17.1227  346.143  76.6897
208.522  -30.025  318.734  30.9161
202.906  -60.9497  307.785  1.54213
205.29  -9.05342  323.059  51.8639
206.301  -23.8071  318.46  37.4372
205.354  -42.8578  312.585  19.0745
205.002  -18.184  318.83  43.1826
206.196  -23.0671  318.586  38.1768
206.515  -45.7994  312.784  16.0239
202.864  -26.4299  313.952  35.5834
204.479  -46.9929  311.106  15.139
204.438  -24.7101  316.117  36.9723
207.239  -19.908  320.931  40.9438
206.486  -23.8752  318.643  37.3272
207.628  -36.8376  315.885  24.5428
205.143  -9.19877  322.763  51.7703
205.766  -4.67809  326.279  55.8349
204.554  -56.5512  309.372  5.73377
206.858  -57.4738  310.422  4.5805
204.6  -8.5586  322.244  52.5425
205.783  36.1026  75.3798  75.8231
204.647  -8.02587  322.582  53.0368
203.419  -26.62  314.504  35.3001
208.134  -46.4247  313.769  15.1565
205.317  -49.5728  311.162  12.5002
206.781  -31.5751  316.589  29.8147
204.313  -27.7139  315.176  34.0656
200.172  -48.6904  307.89  13.899
207.127  -32.4528  316.665  28.8915
205.035  9.03844  337.663  68.5597
205.671  20.0359  4.49032  76.2957
205.483  -12.1938  321.853  48.8132
201.61  4.01774  324.325  65.4248
206.755  -20.485  320.138  40.5216
204.093  23.2167  14.3427  79.1123
204.918  -27.6759  315.817  33.9854
207.923  -30.3931  318.037  30.7042
202.542  7.74353  330.038  68.5518
206.965  -49.0827  312.344  12.7543
203.586  7.77616  332.611  68.1392
207.096  -2.68344  329.874  57.1784
208.264  -57.4004  311.178  4.48056
203.349  -18.6996  316.576  43.0571
208.107  -23.7705  320.467  37.0149
206.447  23.5664  19.7441  77.2224
204.507  -46.8547  311.152  15.2713
201.435  -28.9595  311.906  33.3133
207.087  -38.5694  314.971  22.9674
205.644  -58.3607  309.605  3.84599
203.911  -26.2073  315.138  35.6137
205.038  13.4264  345.049  72.1869
204.857  -40.7115  312.658  21.2514
203.663  -6.78417  321.625  54.5109
203.927  -50.4483  310.098  11.8058
206.96  5.62574  337.416  64.6509
207.764  -0.101521  333.107  59.2309
207.06  -38.3492  315.005  23.1864
206.423  3.17227  333.691  62.7571
205.35  -43.5594  312.431  18.3881
204.623  32.7  64.4291  78.392
206.936  -18.6058  321.075  42.2727
202.159  -13.2583  316.688  48.6167
205.687  -4.00208  326.578  56.4948
207.623  -3.32577  330.276  56.3773
206.364  -21.1207  319.447  40.0116
206.423  -21.6953  319.314  39.4435
206.741  -43.4369  313.497  18.292
209.08  -34.2531  317.906  26.7239
202.413  -9.47872  318.43  52.2387
207.497  -46.7888  313.239  14.9069
200.167  -49.3572  307.807  13.2372
204.395  -0.102667  326.962  60.5974
207.068  -53.7728  311.351  8.16641
203.668  -24.8759  315.217  36.9617
206.479  -35.3893  315.276  26.1724
204.409  -10.8606  320.888  50.3928
204.795  44.2087  96.6869  70.4075
203.764  -31.2747  313.76  30.6776
204.541  3.15897  329.922  63.5542
205.189  -34.7527  314.283  27.0289
202.734  28.0111  40.9584  81.2046
203.995  -16.7001  318.051  44.8593
205.598  -57.0003  309.85  5.18468
203.559  -13.5765  318.568  47.991
206.451  -7.24709  325.822  53.1905
208.607  -12.6631  325.942  47.3737
208.543  43.3443  88.9379  69.4097
205.81  -59.0214  309.559  3.18143
206.233  -7.16958  325.528  53.3381
206.755  17.0669  357.724  73.6832
208.371  27.8437  39.4788  76.2298
205.162  -29.7428  315.514  31.923
205.735  35.6564  73.9636  76.1107
206.656  -29.0847  317.191  32.2535
206.926  -37.6253  315.08  23.9146
205.661  -17.3771  319.959  43.7944
207.796  -0.76128  332.596  58.6255
205.158  -26.0983  316.509  35.4723
204.937  5.89052  333.505  65.8516
204.712  34.604  72.1705  77.3909
207.03  -11.2906  324.477  49.1946
205.414  -48.1228  311.521  13.9088
206.898  16.4087  356.305  73.1467
205.098  -35.9565  313.918  25.8679
207.618  23.3168  20.239  76.1252
204.116  -37.5675  312.71  24.4471
207.67  -20.0615  321.382  40.6773
202.126  -60.2365  307.513  2.30458
207.352  23.4514  20.4428  76.4002
207.621  5.71732  338.837  64.39
202.913  -33.4133  312.488  28.7106
207.34  -18.158  321.751  42.5864
206.012  -31.4755  315.882  30.069
206.249  -46.9115  312.349  14.9777
206.644  -28.4295  317.374  32.8904
206.675  -6.34306  326.712  53.9567
206.039  5.07587  334.922  64.6207
203.842  -22.4144  316.085  39.3319
206.385  -32.1801  316.045  29.3095
206.605  15.4921  353.372  72.7239
208.535  -21.0805  321.983  39.4593
208.406  -42.4102  315.005  18.998
207.346  -11.4432  324.845  48.9464
207.463  -43.0202  314.138  18.576
203.614  -22.3048  315.849  39.4848
205.956  0.544918  330.403  60.591
206.805  -14.5387  322.617  46.1891
208.037  -31.0969  317.927  30
205.835  5.51829  334.993  65.1068
203.783  -22.4272  316.013  39.3314
203.07  -54.9319  308.82  7.47151
205.674  -38.5518  313.805  23.2345
205.83  -4.05584  326.783  56.3935
206.592  -6.52216  326.473  53.8191
206.919  -41.1757  314.179  20.4637
203.944  -57.0025  308.961  5.34853
205.204  -5.91403  324.609  54.8653
208.029  -28.0917  318.882  32.8928
205.23  -52.9928  310.429  9.15636
204.123  5.89329  331.72  66.2131
206.043  15.1823  351.329  72.8828
206.123  -32.6562  315.671  28.8989
206.424  13.9687  349.512  71.741
205.691  -34.6724  314.755  27.0174
208.95  -35.2831  317.474  25.7636
206.326  12.6129  346.552  70.7697
205.809  2.53306  331.88  62.4562
207.407  -20.9151  320.743  39.9346
207.577  -10.8623  325.475  49.4143
207.358  -36.039  315.872  25.3703
204.447  -2.11006  325.655  58.7009
204.971  -47.0736  311.431  14.9963
201.304  5.97417  325.232  67.3712
206.882  -44.7808  313.283  16.9597
202.234  15.4796  341.61  75.4546
204.198  -49.6533  310.417  12.5574
204.287  -19.3461  317.547  42.2239
203.918  -58.7279  308.651  3.65113
204.255  -27.1702  315.256  34.6076
205.8  -40.3408  313.493  21.4661
204.743  -23.9535  316.674  37.6457
206.413  -13.5196  322.548  47.276
203.457  -22.2722  315.675  39.5476
206.628  -12.0058  323.556  48.6472
208.317  27.9191  39.7944  76.2784
204.382  -41.7475  312.068  20.3043
204.014  6.53828  332.18  66.8409
209.273  -45.0366  314.932  16.2989
201.843  -45.9336  309.427  16.4838
204.275  1.89876  328.291  62.5
205.487  33.5364  66.4662  77.3715
202.903  -33.4654  312.468  28.6607
203.016  -44.2291  310.561  18.0394
206.904  -29.3314  317.364  31.9602
206.62  -57.3343  310.326  4.74421
202.018  -53.0385  308.492  9.43669
203.165  -3.37541  322.57  57.9153
205.182  -52.0312  310.588  10.1055
204.912  7.11791  334.875  66.95
206.81  -20.6441  320.145  40.3542
204.481  11.8012  340.619  71.1865
204.15  -2.05695  325.15  58.8522
204.474  -50.3712  310.463  11.8192
205.277  -45.8309  311.9  16.1733
205.04  -60.6491  308.863  1.6595
204.437  1.83585  328.561  62.3799
205.87  -29.5655  316.268  31.9542
204.886  17.4995  354.486  75.3032
208.433  -5.74563  329.842  53.8384
203.197  2.57694  326.638  63.5285
209.15  -2.00332  333.819  56.9077
204.714  -31.8458  314.544  29.9537
206.587  -15.0519  322.103  45.7651
207.358  -43.3085  313.988  18.3138
206.671  2.528  333.534  62.0708
204.925  -24.2803  316.782  37.2893
204.576  40.5221  90.0516  73.4768
206.854  -9.06534  325.402  51.3467
203.584  11.5039  337.81  71.4083
205.011  -17.7436  318.998  43.6058
202.825  -55.0665  308.659  7.36069
207.076  -47.8778  312.695  13.9122
201.042  -34.8665  310.491  27.5239
204.302  -43.7375  311.611  18.3608
203.882  -55.9379  309.11  6.40335
206.744  -22.2207  319.499  38.8569
208.684  -21.9132  321.818  38.625
203.179  -4.05236  322.22  57.2648
204.749  25.2142  25.4206  79.1635
206.13  -8.61013  324.565  52.0172
203.201  5.88042  329.626  66.5833
205.826  -8.60149  324.108  52.1239
209.182  12.2126  351.846  68.6301
208.065  29.4598  46.3657  76.4204
202.15  -45.7954  309.669  16.589
207.108  39.4565  82.6569  72.9018
206.466  -17.6433  320.872  43.3236
206.043  -39.3013  313.932  22.4406
206.909  1.17083  332.708  60.7507
206.676  -26.511  317.997  34.738
202.224  -18.8696  315.101  43.1146
207.195  -15.3553  322.766  45.2956
206.799  -12.3669  323.619  48.2517
205.635  1.23034  330.38  61.3479
207.097  25.3992  28.4145  77.1233
206.556  44.3597  93.932  69.5573
201.925  -28.108  312.584  34.0826
202.421  -28.7631  312.964  33.3619
202.962  -32.653  312.689  29.4513
203.616  -28.6491  314.222  33.2769
204.038  34.7206  74.0703  77.7835
208.742  -38.3496  316.392  22.8549
205.385  25.3708  26.8473  78.6344
204.804  -5.96442  323.926  54.9472
202.533  -51.7431  309.002  10.6714
204.35  5.21222  331.506  65.5007
206.784  -20.4746  320.176  40.5238
204.615  -36.5259  313.365  25.3907
203.778  -41.5319  311.637  20.5997
205.25  -50.1689  311  11.924
207.36  -10.8332  325.183  49.5153
209.788  -3.95243  333.254  54.8817
205.024  1.21522  329.197  61.5796
208.663  -56.5907  311.585  5.21435
205.564  -25.2593  317.194  36.2002
205.87  -19.0629  319.594  42.118
204.886  -59.4325  309.015  2.86913
207.455  -41.6321  314.481  19.9257
207.774  -27.3874  318.855  33.632
205.481  21.9127  11.2224  77.3973
205.106  -7.23907  323.716  53.6434
204.789  -11.7563  321.053  49.4285
203.691  -34.9546  312.886  27.0776
205.365  -4.07522  325.987  56.54
204.784  -14.6706  319.846  46.628
207.542  24.5591  25.1962  76.5475
204.549  -5.37503  323.835  55.5868
